Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
50.596283,0.015792834,36.58606465442112,-121.7569810711782,0,0.9567975,6153.184,0.083902426,5,1,false,false,3.6401122,2.0899093,11.850756,-0.077254035,0.09692551,3
50.619286,0.016028933,36.58605807580548,-121.75698554081144,0,0.95693755,6136.1304,0.0749042,5,1,false,false,3.2944586,2.0310922,11.574756,-0.07555982,0.09453606,3
50.640846,0.016265102,36.586051407260186,-121.75699012229634,0,0.9564233,6126.322,0.063474,5,1,false,false,3.4042833,1.916891,12.465139,-0.07401578,0.085168175,3
50.65927,0.016501334,36.58604473871488,-121.7569945919296,0,0.9566727,6133.988,0.06006926,5,1,false,false,3.3405569,1.7138953,12.929542,-0.07263791,0.07664582,3
50.6756,0.016737623,36.58603806989457,-121.7569991734145,0,0.95534843,6142.557,0.061771616,5,1,false,false,3.1156209,1.7164366,11.583524,-0.07138451,0.06978438,3
50.693512,0.016973969,36.586031401349274,-121.75700364321824,0,0.9546629,6150.7847,0.066878736,5,1,false,false,3.1018705,1.7925943,10.338393,-0.07020206,0.06742611,3
50.71234,0.017210385,36.58602473280397,-121.75700811285148,0,0.95495903,6151.1494,0.07076986,5,1,false,false,3.236861,1.8372042,10.755908,-0.06909216,0.06476544,3
50.731037,0.017446872,36.58601806398366,-121.75701258248472,0,0.9541332,6149.4507,0.07903853,5,1,false,false,3.080762,1.7780471,10.509708,-0.06802258,0.06462874,3
50.74779,0.01768343,36.58601130523369,-121.75701705228848,0,0.9531827,6157.848,0.089252725,5,1,false,false,3.268426,1.6351533,10.239616,-0.06694225,0.06764116,3
50.763763,0.017920041,36.586004636688386,-121.75702152192171,0,0.9526532,6173.3247,0.098250955,5,1,false,false,3.1779823,1.6763215,9.260793,-0.06575355,0.07586693,3
50.781303,0.018156735,36.58599787793842,-121.75702599172546,0,0.9508772,6179.763,0.105790034,5,1,false,false,3.138821,1.7695718,9.553333,-0.06443215,0.08317534,3
50.80006,0.018393492,36.58599120939312,-121.75703046135871,0,0.95053446,6179.3315,0.11308592,5,1,false,false,3.4652362,1.82427,9.968665,-0.06296836,0.09327907,3
50.818542,0.018630339,36.58598445064315,-121.75703481931079,0,0.9498488,6183.4717,0.11503149,5,1,false,false,3.6177363,1.7609733,9.970133,-0.061322123,0.10417351,3
50.836304,0.018867256,36.585977781822834,-121.75703928894403,0,0.9492101,6189.794,0.11065394,5,1,false,false,3.6293435,1.7850635,10.085025,-0.05947601,0.11501144,3
